Time (sec),AH1 (g),AH2 (g),AH3 (g),AH4 (g),AH5 (g),AH6 (g),AH7 (g),AH8 (g),AH9 (g),AH10 (g),AH11 (g),AH12 (g),AV1 (g),AV2 (g),P1 (kpa),P2 (kpa),P3 (kpa),P4 (kpa),P5 (kpa),P6 (kpa),P7 (kpa),P8 (kpa),P9 (kpa),P10 (kpa),
0.2533,-0.0000,-0.0006,0.0002,0.0001,0.0002,0.0001,-0.0002,0.0002,0.0005,0.0009,0.0001,0.0001,0.0009,-0.0001,-0.7584,-0.0112,-0.1597,-0.1133,0.9434,-0.0499,1.3391,0.3734,-0.4289,-0.0405
0.2600,0.0002,-0.0002,-0.0000,0.0005,0.0003,0.0001,-0.0004,-0.0002,0.0004,0.0004,0.0003,0.0002,0.0006,0.0001,-0.3026,0.2489,0.7162,-0.9628,0.5799,-0.0138,1.3389,0.3354,-1.4907,0.2723
0.2667,0.0001,0.0001,0.0000,0.0007,0.0003,-0.0001,-0.0003,-0.0004,0.0002,0.0002,0.0002,0.0004,0.0003,0.0002,-0.0409,-0.0242,1.3499,-0.7402,-0.4500,-0.0173,0.5972,0.2226,-1.8325,-0.0305
0.2733,-0.0003,0.0001,0.0003,0.0007,0.0002,-0.0004,0.0001,-0.0003,0.0001,0.0003,0.0001,0.0005,0.0001,0.0001,0.0927,-0.7893,1.5870,0.3899,-1.8174,-0.0393,-0.4234,0.0928,-1.2824,-0.8880
0.2800,-0.0005,-0.0001,0.0005,0.0004,0.0003,-0.0004,0.0004,-0.0000,0.0002,0.0006,0.0001,0.0005,0.0001,-0.0002,0.0386,-1.7386,1.6115,1.5507,-2.7615,-0.0753,-0.8776,-0.0101,-0.4934,-1.8988
0.2867,-0.0003,-0.0001,0.0006,0.0001,0.0006,-0.0002,0.0003,0.0001,0.0004,0.0007,0.0002,0.0002,0.0001,-0.0005,-0.3999,-2.4637,1.5657,1.9055,-2.6633,-0.1429,-0.2658,-0.0722,-0.3197,-2.4507
0.2933,0.0001,0.0001,0.0005,-0.0000,0.0008,0.0002,-0.0000,-0.0001,0.0005,0.0006,0.0002,0.0000,-0.0002,-0.0006,-1.0899,-2.6935,1.3115,1.3093,-1.5494,-0.2458,1.0925,-0.0940,-1.0959,-2.1122
0.3000,0.0004,0.0004,0.0005,-0.0000,0.0008,0.0004,-0.0002,-0.0004,0.0004,0.0004,0.0001,0.0001,-0.0007,-0.0005,-1.3450,-2.4137,0.6044,0.2760,-0.0849,-0.3348,2.3105,-0.0808,-2.4538,-1.0259
0.3067,0.0002,0.0004,0.0005,0.0000,0.0006,0.0004,-0.0000,-0.0005,0.0003,0.0004,-0.0001,0.0004,-0.0011,-0.0003,-0.5134,-1.8074,-0.4968,-0.5344,0.9306,-0.3269,2.6448,-0.0477,-3.6920,0.1350
0.3133,-0.0002,0.0001,0.0005,0.0000,0.0004,0.0003,0.0003,-0.0002,0.0003,0.0005,-0.0002,0.0005,-0.0011,-0.0001,1.2213,-1.1169,-1.4670,-0.7684,1.1176,-0.1869,2.0251,-0.0209,-4.2491,0.7237
0.3200,-0.0006,-0.0002,0.0003,0.0001,0.0002,0.0003,0.0004,0.0002,0.0001,0.0005,0.0001,0.0005,-0.0008,0.0000,2.8688,-0.5237,-1.6753,-0.5158,0.6604,0.0140,1.0114,-0.0179,-3.9283,0.6366
0.3267,-0.0005,-0.0002,0.0000,0.0003,0.0002,0.0004,0.0001,0.0005,-0.0002,0.0004,0.0004,0.0002,-0.0002,0.0001,3.5062,-0.1125,-0.9692,-0.1621,0.0135,0.1395,0.3104,-0.0234,-2.8895,0.2694
0.3333,-0.0002,0.0001,-0.0002,0.0005,0.0001,0.0005,-0.0003,0.0005,-0.0004,0.0001,0.0006,0.0000,0.0003,0.0003,2.9619,0.0591,0.1204,-0.0686,-0.4828,0.1040,0.2977,-0.0008,-1.5787,0.0774
0.3400,0.0000,0.0004,-0.0001,0.0007,-0.0002,0.0004,-0.0005,0.0002,-0.0004,0.0001,0.0005,-0.0001,0.0006,0.0005,1.6747,-0.0810,0.7927,-0.2694,-0.7530,-0.0492,0.8541,0.0599,-0.5973,0.2530
0.3467,-0.0000,0.0005,0.0002,0.0005,-0.0006,-0.0001,-0.0003,-0.0000,-0.0004,0.0001,0.0002,-0.0000,0.0006,0.0006,0.1883,-0.4781,0.6325,-0.4388,-0.8461,-0.1848,1.5108,0.1190,-0.4102,0.7172
0.3533,-0.0002,0.0002,0.0005,0.0000,-0.0007,-0.0006,0.0000,-0.0000,-0.0002,0.0003,0.0002,-0.0000,0.0006,0.0003,-1.0518,-0.8115,-0.0796,-0.2036,-0.7212,-0.1955,1.7814,0.1273,-1.0050,1.2546
0.3600,-0.0003,-0.0001,0.0006,-0.0004,-0.0003,-0.0006,0.0003,0.0001,-0.0000,0.0003,0.0003,-0.0001,0.0004,-0.0002,-1.6650,-0.6878,-0.6335,0.5056,-0.2777,-0.0918,1.5122,0.0879,-1.8092,1.6001
0.3667,-0.0001,-0.0001,0.0006,-0.0004,0.0003,-0.0002,0.0004,0.0001,0.0001,0.0002,0.0006,-0.0002,0.0000,-0.0005,-1.4747,-0.0408,-0.4743,1.4361,0.3899,0.0158,0.9885,0.0600,-2.0385,1.4917
0.3733,0.0002,0.0000,0.0005,-0.0002,0.0006,0.0003,0.0004,0.0001,0.0000,-0.0000,0.0006,-0.0002,-0.0003,-0.0004,-0.7368,0.7575,0.3667,2.2561,0.9036,0.0208,0.6499,0.0954,-1.2787,0.8181
0.3800,0.0003,0.0002,0.0004,0.0001,0.0006,0.0006,0.0006,-0.0000,0.0000,-0.0001,0.0004,-0.0000,-0.0005,-0.0001,-0.0462,1.2459,1.3020,2.6818,0.8640,-0.0819,0.6346,0.1798,0.1650,-0.2196
0.3867,0.0001,0.0001,0.0006,0.0003,0.0003,0.0006,0.0009,0.0001,0.0003,0.0002,0.0002,0.0002,-0.0003,0.0000,0.0966,1.3094,1.6226,2.4400,0.1835,-0.1887,0.6103,0.2484,1.4715,-1.1950
0.3933,-0.0002,-0.0001,0.0008,0.0002,-0.0000,0.0005,0.0010,0.0002,0.0004,0.0006,0.0001,0.0003,0.0002,-0.0001,-0.3552,1.2224,1.0125,1.3881,-0.8214,-0.1803,0.1288,0.2593,1.8817,-1.7664
0.4000,-0.0004,-0.0003,0.0008,0.0002,-0.0002,0.0003,0.0006,0.0002,0.0002,0.0008,0.0002,0.0002,0.0005,-0.0003,-1.0006,1.2492,-0.1946,-0.1686,-1.6181,-0.0363,-0.8257,0.2318,1.1884,-1.8535
0.4067,-0.0004,-0.0002,0.0007,0.0004,-0.0002,0.0003,-0.0001,0.0001,-0.0000,0.0006,0.0003,0.0000,0.0005,-0.0004,-1.2889,1.3074,-1.2149,-1.4331,-1.7954,0.1352,-1.7296,0.2100,-0.1349,-1.5202
0.4133,-0.0004,-0.0000,0.0005,0.0005,-0.0004,0.0002,-0.0007,-0.0002,-0.0002,0.0002,0.0003,0.0000,-0.0001,-0.0002,-0.8948,1.1504,-1.3872,-1.6459,-1.3392,0.1936,-2.0375,0.2047,-1.2160,-0.8258
